Description,Scientific Name,Common Name,Taxid,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,582,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CYU51152.1?report=genbank&log$=prottop&blast_rank=87&RID=WVN30N9F016"",""CYU51152.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,576,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CYX31877.1?report=genbank&log$=prottop&blast_rank=88&RID=WVN30N9F016"",""CYX31877.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,548,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NQK45488.1?report=genbank&log$=prottop&blast_rank=89&RID=WVN30N9F016"",""NQK45488.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,548,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_105107813.1?report=genbank&log$=prottop&blast_rank=90&RID=WVN30N9F016"",""WP_105107813.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,548,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NRG97522.1?report=genbank&log$=prottop&blast_rank=91&RID=WVN30N9F016"",""NRG97522.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,548,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_105207278.1?report=genbank&log$=prottop&blast_rank=92&RID=WVN30N9F016"",""WP_105207278.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,548,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NQN54139.1?report=genbank&log$=prottop&blast_rank=93&RID=WVN30N9F016"",""NQN54139.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_044758269.1?report=genbank&log$=prottop&blast_rank=94&RID=WVN30N9F016"",""WP_044758269.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_105112965.1?report=genbank&log$=prottop&blast_rank=95&RID=WVN30N9F016"",""WP_105112965.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_105140653.1?report=genbank&log$=prottop&blast_rank=96&RID=WVN30N9F016"",""WP_105140653.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_105124611.1?report=genbank&log$=prottop&blast_rank=97&RID=WVN30N9F016"",""WP_105124611.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NRG74080.1?report=genbank&log$=prottop&blast_rank=98&RID=WVN30N9F016"",""NRG74080.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_114866321.1?report=genbank&log$=prottop&blast_rank=99&RID=WVN30N9F016"",""WP_114866321.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_044678524.1?report=genbank&log$=prottop&blast_rank=100&RID=WVN30N9F016"",""WP_044678524.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_136648154.1?report=genbank&log$=prottop&blast_rank=101&RID=WVN30N9F016"",""WP_136648154.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_141600339.1?report=genbank&log$=prottop&blast_rank=102&RID=WVN30N9F016"",""WP_141600339.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_044773259.1?report=genbank&log$=prottop&blast_rank=103&RID=WVN30N9F016"",""WP_044773259.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NQR19833.1?report=genbank&log$=prottop&blast_rank=104&RID=WVN30N9F016"",""NQR19833.1"")"
polysaccharide biosynthesis protein [Streptococcus ruminantium],Streptococcus ruminantium,Streptococcus ruminantium,1917441,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_155962724.1?report=genbank&log$=prottop&blast_rank=105&RID=WVN30N9F016"",""WP_155962724.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_105146163.1?report=genbank&log$=prottop&blast_rank=106&RID=WVN30N9F016"",""WP_105146163.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_053866881.1?report=genbank&log$=prottop&blast_rank=107&RID=WVN30N9F016"",""WP_053866881.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NQI85334.1?report=genbank&log$=prottop&blast_rank=108&RID=WVN30N9F016"",""NQI85334.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NQO66258.1?report=genbank&log$=prottop&blast_rank=109&RID=WVN30N9F016"",""NQO66258.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_024382556.1?report=genbank&log$=prottop&blast_rank=110&RID=WVN30N9F016"",""WP_024382556.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_044766165.1?report=genbank&log$=prottop&blast_rank=111&RID=WVN30N9F016"",""WP_044766165.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_044761116.1?report=genbank&log$=prottop&blast_rank=112&RID=WVN30N9F016"",""WP_044761116.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_044674368.1?report=genbank&log$=prottop&blast_rank=113&RID=WVN30N9F016"",""WP_044674368.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_029187065.1?report=genbank&log$=prottop&blast_rank=114&RID=WVN30N9F016"",""WP_029187065.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NQJ71249.1?report=genbank&log$=prottop&blast_rank=115&RID=WVN30N9F016"",""NQJ71249.1"")"
TPA: polysaccharide biosynthesis protein [Streptococcus sp.],Streptococcus sp.,Streptococcus sp.,1306,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBO88584.1?report=genbank&log$=prottop&blast_rank=116&RID=WVN30N9F016"",""HBO88584.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NQM13157.1?report=genbank&log$=prottop&blast_rank=117&RID=WVN30N9F016"",""NQM13157.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_044777542.1?report=genbank&log$=prottop&blast_rank=118&RID=WVN30N9F016"",""WP_044777542.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_024403364.1?report=genbank&log$=prottop&blast_rank=119&RID=WVN30N9F016"",""WP_024403364.1"")"
oligosaccharide flippase family protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_160864615.1?report=genbank&log$=prottop&blast_rank=120&RID=WVN30N9F016"",""WP_160864615.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_053861709.1?report=genbank&log$=prottop&blast_rank=121&RID=WVN30N9F016"",""WP_053861709.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NQN70590.1?report=genbank&log$=prottop&blast_rank=122&RID=WVN30N9F016"",""NQN70590.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NQK40247.1?report=genbank&log$=prottop&blast_rank=123&RID=WVN30N9F016"",""NQK40247.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NQM04461.1?report=genbank&log$=prottop&blast_rank=124&RID=WVN30N9F016"",""NQM04461.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_044690117.1?report=genbank&log$=prottop&blast_rank=125&RID=WVN30N9F016"",""WP_044690117.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NQK82669.1?report=genbank&log$=prottop&blast_rank=126&RID=WVN30N9F016"",""NQK82669.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_074389031.1?report=genbank&log$=prottop&blast_rank=127&RID=WVN30N9F016"",""WP_074389031.1"")"
polysaccharide biosynthesis protein [Streptococcus ruminantium],Streptococcus ruminantium,Streptococcus ruminantium,1917441,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_155974138.1?report=genbank&log$=prottop&blast_rank=128&RID=WVN30N9F016"",""WP_155974138.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NQS28555.1?report=genbank&log$=prottop&blast_rank=129&RID=WVN30N9F016"",""NQS28555.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_105256416.1?report=genbank&log$=prottop&blast_rank=130&RID=WVN30N9F016"",""WP_105256416.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_099806696.1?report=genbank&log$=prottop&blast_rank=131&RID=WVN30N9F016"",""WP_099806696.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NQO92700.1?report=genbank&log$=prottop&blast_rank=132&RID=WVN30N9F016"",""NQO92700.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_024407518.1?report=genbank&log$=prottop&blast_rank=133&RID=WVN30N9F016"",""WP_024407518.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_044668143.1?report=genbank&log$=prottop&blast_rank=134&RID=WVN30N9F016"",""WP_044668143.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NQP53398.1?report=genbank&log$=prottop&blast_rank=135&RID=WVN30N9F016"",""NQP53398.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_136671400.1?report=genbank&log$=prottop&blast_rank=136&RID=WVN30N9F016"",""WP_136671400.1"")"
oligosaccharide flippase family protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_171942808.1?report=genbank&log$=prottop&blast_rank=137&RID=WVN30N9F016"",""WP_171942808.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_105212064.1?report=genbank&log$=prottop&blast_rank=138&RID=WVN30N9F016"",""WP_105212064.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_024378190.1?report=genbank&log$=prottop&blast_rank=139&RID=WVN30N9F016"",""WP_024378190.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_099833271.1?report=genbank&log$=prottop&blast_rank=140&RID=WVN30N9F016"",""WP_099833271.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_105136271.1?report=genbank&log$=prottop&blast_rank=141&RID=WVN30N9F016"",""WP_105136271.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_105148265.1?report=genbank&log$=prottop&blast_rank=142&RID=WVN30N9F016"",""WP_105148265.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_044687173.1?report=genbank&log$=prottop&blast_rank=143&RID=WVN30N9F016"",""WP_044687173.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NQN67109.1?report=genbank&log$=prottop&blast_rank=144&RID=WVN30N9F016"",""NQN67109.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_024419541.1?report=genbank&log$=prottop&blast_rank=145&RID=WVN30N9F016"",""WP_024419541.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NQM48755.1?report=genbank&log$=prottop&blast_rank=146&RID=WVN30N9F016"",""NQM48755.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NQN49017.1?report=genbank&log$=prottop&blast_rank=147&RID=WVN30N9F016"",""NQN49017.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_061756399.1?report=genbank&log$=prottop&blast_rank=148&RID=WVN30N9F016"",""WP_061756399.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_125183579.1?report=genbank&log$=prottop&blast_rank=149&RID=WVN30N9F016"",""WP_125183579.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_044759613.1?report=genbank&log$=prottop&blast_rank=150&RID=WVN30N9F016"",""WP_044759613.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_044773645.1?report=genbank&log$=prottop&blast_rank=151&RID=WVN30N9F016"",""WP_044773645.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_043026327.1?report=genbank&log$=prottop&blast_rank=152&RID=WVN30N9F016"",""WP_043026327.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NQJ19919.1?report=genbank&log$=prottop&blast_rank=153&RID=WVN30N9F016"",""NQJ19919.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_023369736.1?report=genbank&log$=prottop&blast_rank=154&RID=WVN30N9F016"",""WP_023369736.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_061755306.1?report=genbank&log$=prottop&blast_rank=155&RID=WVN30N9F016"",""WP_061755306.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_024408418.1?report=genbank&log$=prottop&blast_rank=156&RID=WVN30N9F016"",""WP_024408418.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_105141333.1?report=genbank&log$=prottop&blast_rank=157&RID=WVN30N9F016"",""WP_105141333.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NQN91389.1?report=genbank&log$=prottop&blast_rank=158&RID=WVN30N9F016"",""NQN91389.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_105153539.1?report=genbank&log$=prottop&blast_rank=159&RID=WVN30N9F016"",""WP_105153539.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_024410280.1?report=genbank&log$=prottop&blast_rank=160&RID=WVN30N9F016"",""WP_024410280.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NQI69719.1?report=genbank&log$=prottop&blast_rank=161&RID=WVN30N9F016"",""NQI69719.1"")"
polysaccharide biosynthesis protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,30.8,30.8,70%,23,100.00,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_024393215.1?report=genbank&log$=prottop&blast_rank=162&RID=WVN30N9F016"",""WP_024393215.1"")"
